"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","RWA","Rwanda","2014","2014",1.02921,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","RWA","Rwanda","2018","2018",1.04952,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","JAM","Jamaica","2014","2014",93.86,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","MAC","China, Macao Special Administrative Region","2016","2016",72.0624,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","GNQ","Equatorial Guinea","2014","2014",90.49,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","BIH","Bosnia and Herzegovina","2013","2013",86.03942,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","SLE","Sierra Leone","2013","2013",0.05641,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","SLE","Sierra Leone","2018","2018",0.0739,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ETH","Ethiopia","2017","2017",71.97251,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","COM","Comoros","2018","2018",5.68458,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BEN","Benin","2018","2018",31.07165,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","SVN","Slovenia","2014","2014",99.3,"‡","UIS Estimation"
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","MKD","North Macedonia","2014","2014",0.97865,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","SAU","Saudi Arabia","2013","2013",51.38626,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","SAU","Saudi Arabia","2017","2017",62.44881,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","ZWE","Zimbabwe","2014","2014",88.69342,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","KGZ","Kyrgyzstan","2018","2018",99.75,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","GTM","Guatemala","2013","2013",94.18228,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","GTM","Guatemala","2014","2014",95.48186,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DZA","Algeria","2018","2018",97.42652,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GAB","Gabon","2018","2018",91.44938,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","LAO","Lao People's Democratic Republic","2015","2015",74.64927,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","CPV","Cabo Verde","2015","2015",22.68927,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","NGA","Nigeria","2018","2018",40.10898,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","2013","2013",94.03689,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","2014","2014",94.76538,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","2015","2015",94.86117,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","2016","2016",95.43586,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","2018","2018",93.35735,"+","National Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","KGZ","Kyrgyzstan","2018","2018",99.69,"‡","UIS Estimation"
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","WSM","Samoa","2018","2018",1.00601,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","LSO","Lesotho","2014","2014",51.44308,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ARM","Armenia","2017","2017",99.87416,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","TON","Tonga","2018","2018",1.00192,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","PRI","Puerto Rico","2017","2017",92.38989,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","BLR","Belarus","2018","2018",0.99931,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SSD","South Sudan","2018","2018",28.86426,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","GNB","Guinea-Bissau","2014","2014",0.07619,"‡","UIS Estimation"
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","ZMB","Zambia","2018","2018",0.98994,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2013","2013",40.08797,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2014","2014",40.45049,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2015","2015",42.82919,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2016","2016",52.44415,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2017","2017",51.08921,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2018","2018",53.0741,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","OMN","Oman","2014","2014",99.1306,"+","National Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","OMN","Oman","2015","2015",99.43405,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","OMN","Oman","2016","2016",98.51479,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","OMN","Oman","2017","2017",98.46439,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","OMN","Oman","2018","2018",98.35663,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","BTN","Bhutan","2017","2017",9.40589,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","GMB","Gambia","2013","2013",65.97576,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","GMB","Gambia","2015","2015",70.74348,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","MMR","Myanmar","2016","2016",84.41379,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","SUR","Suriname","2018","2018",98.39996,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","MDG","Madagascar","2018","2018",57.67624,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","MTQ","Martinique","2014","2014",85.6,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TKM","Turkmenistan","2014","2014",99.9,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ABW","Aruba","2018","2018",99.6,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","PLW","Palau","2013","2013",0.99719,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","PLW","Palau","2015","2015",0.90828,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TZA","United Republic of Tanzania","2015","2015",77.88723,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","RUS","Russian Federation","2018","2018",99.64997,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","HND","Honduras","2013","2013",54.64534,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","HND","Honduras","2014","2014",56.93992,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","HND","Honduras","2015","2015",56.22051,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","HND","Honduras","2016","2016",63.43658,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","HND","Honduras","2018","2018",58.20397,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","GNB","Guinea-Bissau","2014","2014",0.69833,"‡","UIS Estimation"
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","MNE","Montenegro","2018","2018",0.99738,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","MKD","North Macedonia","2014","2014",89,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","GHA","Ghana","2018","2018",0.60054,"‡","UIS Estimation"
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","ARM","Armenia","2017","2017",1.00053,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","SDN","Sudan","2018","2018",16.24983,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ETH","Ethiopia","2017","2017",44.42338,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","CHN","China","2018","2018",99.78379,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","ITA","Italy","2018","2018",98.49119,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2013","2013",57.789,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2014","2014",57.86093,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2015","2015",62.25299,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2016","2016",69.89721,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2017","2017",70.0857,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2018","2018",71.18194,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LBR","Liberia","2017","2017",62.69656,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","ZWE","Zimbabwe","2014","2014",81.1269,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GNQ","Equatorial Guinea","2014","2014",98.2,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","COG","Congo","2018","2018",64.07371,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","MDG","Madagascar","2018","2018",67.66499,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","MWI","Malawi","2014","2014",73.33242,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","MWI","Malawi","2015","2015",73.3858,"‡","UIS Estimation"
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","LSO","Lesotho","2014","2014",1.2537,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDA","Republic of Moldova","2014","2014",99.14042,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","RWA","Rwanda","2014","2014",0.86852,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","RWA","Rwanda","2018","2018",0.89473,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","JAM","Jamaica","2014","2014",83.44,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","VUT","Vanuatu","2014","2014",95.3,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","VUT","Vanuatu","2018","2018",96.28212,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","STP","Sao Tome and Principe","2018","2018",0.4909,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","LBR","Liberia","2017","2017",32.217,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GMB","Gambia","2013","2013",51.41804,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GMB","Gambia","2015","2015",61.76725,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","GUY","Guyana","2014","2014",0.86949,"‡","UIS Estimation"
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","TJK","Tajikistan","2014","2014",0.9988,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","MAR","Morocco","2018","2018",34.111,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","TUN","Tunisia","2014","2014",24.38121,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","ARM","Armenia","2017","2017",99.00238,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","GAB","Gabon","2018","2018",79.68751,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","DZA","Algeria","2018","2018",19.74525,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MRT","Mauritania","2017","2017",63.94781,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ITA","Italy","2018","2018",98.97192,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","TON","Tonga","2018","2018",99.10655,"‡","UIS Estimation"
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","ZWE","Zimbabwe","2014","2014",1.06389,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","VNM","Viet Nam","2018","2018",0.84991,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","BOL","Bolivia (Plurinational State of)","2015","2015",54.01216,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GTM","Guatemala","2013","2013",77.03867,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GTM","Guatemala","2014","2014",81.2859,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","COD","Democratic Republic of the Congo","2016","2016",0.307,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","KHM","Cambodia","2014","2014",0.84634,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","KHM","Cambodia","2015","2015",0.86712,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","VUT","Vanuatu","2014","2014",95.09,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","VUT","Vanuatu","2018","2018",95.97657,"‡","UIS Estimation"
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","SDN","Sudan","2018","2018",0.85678,"‡","UIS Estimation"
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","SSD","South Sudan","2018","2018",0.71686,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLE","Sierra Leone","2013","2013",41.33217,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLE","Sierra Leone","2018","2018",51.64688,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","SYC","Seychelles","2018","2018",76.36579,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","MAC","China, Macao Special Administrative Region","2016","2016",0.78906,,
