ADMISSION_YEAR,COUNTY_CODE,COUNTY_NAME,SECTOR_CODE,SECTOR,SCHOOL_TYPE_CODE,SCHOOL_TYPE,SCHOOL_LEVEL_CODE,SCHOOL_LEVEL,SEDCODE,INST_ID,LEGAL_NAME,PROGRAM_TYPE,ADMISSION_STATUS,TOTAL
Fall of 2018,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,403700,800000047634,AMERICAN ACAD MCALLISTER INST,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2018,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,403700,800000047634,AMERICAN ACAD MCALLISTER INST,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2018,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,403700,800000047634,AMERICAN ACAD MCALLISTER INST,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2018,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,403700,800000047634,AMERICAN ACAD MCALLISTER INST,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2019,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,92
Fall of 2019,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,91
Fall of 2019,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,36
Fall of 2019,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2019,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2019,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2019,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,23
Fall of 2019,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,23
Fall of 2019,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,3
Fall of 2013,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2013,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2013,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2013,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2013,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2013,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2013,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2013,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2013,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2014,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2014,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2014,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2014,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2014,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2014,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2016,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2016,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2016,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2016,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,11
Fall of 2016,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,11
Fall of 2016,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,11
Fall of 2016,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2016,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2016,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2017,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,11
Fall of 2017,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,11
Fall of 2017,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,11
Fall of 2017,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2017,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2017,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2017,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2017,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2017,13,DUTCHESS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405000,800000053225,BARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,4
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,4
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,4
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2014,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2014,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,6
Fall of 2014,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,6
Fall of 2014,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,6
Fall of 2014,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2014,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2014,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2015,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2015,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2015,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2015,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,9
Fall of 2015,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,9
Fall of 2015,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,9
Fall of 2015,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2015,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2015,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2016,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2016,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2016,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2016,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,13
Fall of 2016,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,13
Fall of 2016,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,13
Fall of 2016,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2016,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2016,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2017,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2017,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2017,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2017,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,8
Fall of 2017,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,8
Fall of 2017,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,8
Fall of 2017,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2017,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2017,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2018,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2018,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2018,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2018,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,3
Fall of 2018,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,3
Fall of 2018,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,3
Fall of 2018,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2018,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2018,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,405500,800000047062,BARNARD COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2019,04,CATTARAUGUS,0,SUNY,0,PUBLIC,0,2-Year,274510,800000054716,JAMESTOWN COMMUNITY COLLEGE CATTARAUGUS COUNTY CAMPUS,Associate Degree Programs (Part-Time Study),Complete Applications Received,41
Fall of 2019,04,CATTARAUGUS,0,SUNY,0,PUBLIC,0,2-Year,274510,800000054716,JAMESTOWN COMMUNITY COLLEGE CATTARAUGUS COUNTY CAMPUS,Associate Degree Programs (Part-Time Study),Applicants Accepted,40
Fall of 2019,04,CATTARAUGUS,0,SUNY,0,PUBLIC,0,2-Year,274510,800000054716,JAMESTOWN COMMUNITY COLLEGE CATTARAUGUS COUNTY CAMPUS,Associate Degree Programs (Part-Time Study),Applicants Enrolled,10
Fall of 2019,04,CATTARAUGUS,0,SUNY,0,PUBLIC,0,2-Year,274510,800000054716,JAMESTOWN COMMUNITY COLLEGE CATTARAUGUS COUNTY CAMPUS,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2019,04,CATTARAUGUS,0,SUNY,0,PUBLIC,0,2-Year,274510,800000054716,JAMESTOWN COMMUNITY COLLEGE CATTARAUGUS COUNTY CAMPUS,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2019,04,CATTARAUGUS,0,SUNY,0,PUBLIC,0,2-Year,274510,800000054716,JAMESTOWN COMMUNITY COLLEGE CATTARAUGUS COUNTY CAMPUS,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2019,04,CATTARAUGUS,0,SUNY,0,PUBLIC,0,2-Year,274510,800000054716,JAMESTOWN COMMUNITY COLLEGE CATTARAUGUS COUNTY CAMPUS,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,6
Fall of 2019,04,CATTARAUGUS,0,SUNY,0,PUBLIC,0,2-Year,274510,800000054716,JAMESTOWN COMMUNITY COLLEGE CATTARAUGUS COUNTY CAMPUS,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,6
Fall of 2019,04,CATTARAUGUS,0,SUNY,0,PUBLIC,0,2-Year,274510,800000054716,JAMESTOWN COMMUNITY COLLEGE CATTARAUGUS COUNTY CAMPUS,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,3
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,406500,800000047633,PHILLIPS BETH ISRAEL SCH OF NURSING,Associate Degree Programs (Part-Time Study),Complete Applications Received,40
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,406500,800000047633,PHILLIPS BETH ISRAEL SCH OF NURSING,Associate Degree Programs (Part-Time Study),Applicants Accepted,5
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,406500,800000047633,PHILLIPS BETH ISRAEL SCH OF NURSING,Associate Degree Programs (Part-Time Study),Applicants Enrolled,4
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,406500,800000047633,PHILLIPS BETH ISRAEL SCH OF NURSING,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,406500,800000047633,PHILLIPS BETH ISRAEL SCH OF NURSING,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,406500,800000047633,PHILLIPS BETH ISRAEL SCH OF NURSING,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,406500,800000047633,PHILLIPS BETH ISRAEL SCH OF NURSING,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,406500,800000047633,PHILLIPS BETH ISRAEL SCH OF NURSING,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2013,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,406500,800000047633,PHILLIPS BETH ISRAEL SCH OF NURSING,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,31,NEW YORK,2,INDEPENDENT,1,PRIVATE,0,2-Year,406500,800000047633,PHILLIPS BETH ISRAEL SCH OF NURSING,Associate Degree Programs (Part-Time Study),Complete Applications Received,35
